42981000-6,,4,Ozone generators,42980000-9,en
42990000-2,,3,Miscellaneous special-purpose machinery,42900000-5,en
42991000-9,,4,"Paper, printing and bookbinding machinery and parts",42990000-2,en
42991100-0,,4,Bookbinding machinery,42990000-2,en
42991110-3,,4,Book-sewing machinery,42990000-2,en
42991200-1,,4,Printing machinery,42990000-2,en
42991210-4,,4,Offset printing machinery,42990000-2,en
42991220-7,,4,Typesetting machinery,42990000-2,en
42991230-0,,4,Ticket printers,42990000-2,en
42991300-2,,4,Photocomposing system,42990000-2,en
42991400-3,,4,"Dryers for wood, paper pulp, paper or paperboard",42990000-2,en
42991500-4,,4,Parts of printing or bookbinding machinery,42990000-2,en
42992000-6,,4,Special-purpose electrical goods,42990000-2,en
42992100-7,,4,Faraday cage,42990000-2,en
42992200-8,,4,Anechoic chamber,42990000-2,en
42992300-9,,4,Electromagnetic absorbent material,42990000-2,en
42993000-3,,4,Chemical industry machinery,42990000-2,en
42993100-4,,4,Chlorinators,42990000-2,en
42993200-5,,4,Dosing plant,42990000-2,en
42994000-0,,4,Machinery for working rubber or plastics,42990000-2,en
4299en00-1,,4,Machines for the production of plastic windows and frames,42990000-2,en
42994200-2,,4,Machinery for working plastics,42990000-2,en
42994220-8,,4,Lamination accessories,42990000-2,en
42994230-1,,4,Laminators,42990000-2,en
42995000-7,,4,Miscellaneous cleaning machines,42990000-2,en
42995100-8,,4,Tunnel washer,42990000-2,en
42995200-9,,4,Beach cleaning machines,42990000-2,en
42996000-4,,4,Machinery for the treatment of sewage,42990000-2,en
42996100-5,,4,Comminutors,42990000-2,en
42996110-8,,4,Macerators for the treatment of sewage,42990000-2,en
42996200-6,,4,Sewage presses,42990000-2,en
42996300-7,,4,Scrapers,42990000-2,en
42996400-8,,4,Mixer units,42990000-2,en
42996500-9,,4,Sewage screens,42990000-2,en
42996600-0,,4,Oxygenation equipment,42990000-2,en
42996700-1,,4,Precipitators,42990000-2,en
42996800-2,,4,Sedimentation beds,42990000-2,en
42996900-3,,4,Sludge-processing equipment,42990000-2,en
42997000-1,,4,Pipeline machinery,42990000-2,en
42997100-2,,4,Machines for inspecting the internal surface of pipelines,42990000-2,en
42997200-3,,4,Machines for cleaning the internal surface of pipelines,42990000-2,en
42997300-4,,4,Industrial robots,42990000-2,en
42998000-8,,4,Pallet-picking system,42990000-2,en
42998100-9,,4,Pallet-retrieving system,42990000-2,en
42999000-5,,4,Non-domestic vacuum cleaners and floor polishers,42990000-2,en
42999100-6,,4,Non-domestic vacuum cleaners,42990000-2,en
42999200-7,,4,Non-domestic floor polishers,42990000-2,en
42999300-8,,4,Parts of non-domestic vacuum cleaners,42990000-2,en
42999400-9,,4,Parts of non-domestic floor polishers,42990000-2,en
43000000-3,,1,"Machinery for mining, quarrying, construction equipment","",en
43100000-4,,2,Mining equipment,43000000-3,en
43120000-0,,3,"Coal or rock cutters and tunnelling machinery, and boring or sinking machinery",43100000-4,en
43121000-7,,4,Well-drilling machinery,43120000-0,en
43121100-8,,4,Wellhead running tools,43120000-0,en
43121200-9,,4,Riser connector apparatus,43120000-0,en
43121300-0,,4,Well-completion equipment,43120000-0,en
43121400-1,,4,Well-intervention equipment,43120000-0,en
43121500-2,,4,Well-mdmdbing equipment,43120000-0,en
43121600-3,,4,Blowout prevention (BOP) apparatus,43120000-0,en
43122000-4,,4,Coal or rock-cutting machinery,43120000-0,en
43123000-1,,4,Tunnelling machinery,43120000-0,en
43124000-8,,4,Boring machinery,43120000-0,en
4312en00-9,,4,Moles,43120000-0,en
43124900-7,,4,Rock-drilling equipment,43120000-0,en
43125000-5,,4,Sinking machinery,43120000-0,en
43130000-3,,3,Drilling equipment,43100000-4,en
43131000-0,,4,Offshore production platforms,43130000-3,en
43131100-1,,4,Offshore equipment,43130000-3,en
43131200-2,,4,Offshore drilling unit,43130000-3,en
43132000-7,,4,Oil drilling equipment,43130000-3,en
43132100-8,,4,Drilling machinery,43130000-3,en
43132200-9,,4,Drilling rig,43130000-3,en
43132300-0,,4,Drills,43130000-3,en
43132400-1,,4,Line equipment,43130000-3,en
43132500-2,,4,Liner hangers,43130000-3,en
43133000-4,,4,Oil platform equipment,43130000-3,en
43133100-5,,4,Skid units,43130000-3,en
43133200-6,,4,Skid-mounted modules,43130000-3,en
43134000-1,,4,Oil-field machinery,43130000-3,en
4313en00-2,,4,Submersible pumps,43130000-3,en
43135000-8,,4,Subsea equipment,43130000-3,en
43135100-9,,4,Subsea control systems,43130000-3,en
43136000-5,,4,Downhole equipment,43130000-3,en
43140000-6,,3,Mobile hydraulic-powered mine roof supports,43100000-4,en
43200000-5,,2,"Earthmoving and excavating machinery, and associated parts",43000000-3,en
43210000-8,,3,Earthmoving machinery,43200000-5,en
43211000-5,,4,Bulldozers,43210000-8,en
43212000-2,,4,Angle-dozers,43210000-8,en
43220000-1,,3,Graders and levellers,43200000-5,en
43221000-8,,4,Road graders,43220000-1,en
43230000-4,,3,Scraper machines,43200000-5,en
43240000-7,,3,Tamping machines,43200000-5,en
43250000-0,,3,Front-end shovel loaders,43200000-5,en
43251000-7,,4,Front-end shovel loaders with backhoe,43250000-0,en
43252000-4,,4,Front-end shovel loaders without backhoe,43250000-0,en
43260000-3,,3,"Mechanical shovels, excavators and shovel loaders, and mining machinery",43200000-5,en
43261000-0,,4,Mechanical shovels,43260000-3,en
43261100-1,,4,Mechanical shovel loaders,43260000-3,en
43262000-7,,4,Excavating machinery,43260000-3,en
43262100-8,,4,Mechanical excavators,43260000-3,en
43300000-6,,2,Construction machinery and equipment,43000000-3,en
43310000-9,,3,Civil engineering machinery,43300000-6,en
43311000-6,,4,Pile drivers,43310000-9,en
43312000-3,,4,Road-surfacing machinery,43310000-9,en
43312100-4,,4,Planers,43310000-9,en
43312200-5,,4,Chippers,43310000-9,en
43312300-6,,4,Paving machinery,43310000-9,en
43312400-7,,4,Road rollers,43310000-9,en
43312500-8,,4,Mechanical rollers,43310000-9,en
43313000-0,,4,Snowploughs and snowblowers,43310000-9,en
43313100-1,,4,Snowploughs,43310000-9,en
43313200-2,,4,Snowblowers,43310000-9,en
43314000-7,,4,Pile extractors,43310000-9,en
43315000-4,,4,Compacting machinery,43310000-9,en
43316000-1,,4,Cable-laying machinery,43310000-9,en
43320000-2,,3,Construction equipment,43300000-6,en
43321000-9,,4,Bridge-suspension equipment,43320000-2,en
43322000-6,,4,Dismantling equipment,43320000-2,en
43323000-3,,4,Irrigation equipment,43320000-2,en
43324000-0,,4,Drainage equipment,43320000-2,en
4332en00-1,,4,Equipment for swimming pools,43320000-2,en
43325000-7,,4,Park and playground equipment,43320000-2,en
43325100-8,,4,Grounds-maintenance equipment,43320000-2,en
43327000-1,,4,Prefabricated equipment,43320000-2,en
43328000-8,,4,Hydraulic installations,43320000-2,en
43328100-9,,4,Hydraulic equipment,43320000-2,en
43329000-5,,4,Equipment sets,43320000-2,en
43400000-7,,2,Mineral-processing and foundry mould-forming machinery,43000000-3,en
43en0000-0,,3,Mineral-processing machinery,43400000-7,en
43en1000-7,,4,Sorting and screening machines,43en0000-0,en
43en2000-4,,4,Machines for mixing gravel with bitumen,43en0000-0,en
43en3000-1,,4,Concrete or mortar mixers,43en0000-0,en
43en3100-2,,4,Cement mixers,43en0000-0,en
43en4000-8,,4,Grinding machines,43en0000-0,en
43enen00-9,,4,Coal pulverising mills,43en0000-0,en
43en5000-5,,4,Foundry moulds,43en0000-0,en
43420000-3,,3,Foundry mould-forming machinery,43400000-7,en
43500000-8,,2,Track-laying vehicles,43000000-3,en
43600000-9,,2,"Parts of machinery for mining, quarrying and construction",43000000-3,en
43610000-2,,3,Parts for boring machinery,43600000-9,en
43611000-9,,4,Parts for well-drilling machinery,43610000-2,en
43611100-0,,4,Bridge plugs,43610000-2,en
43611200-1,,4,Industrial drill bits,43610000-2,en
43611300-2,,4,Drilling jars,43610000-2,en
43611400-3,,4,Iron roughnecks,43610000-2,en
43611500-4,,4,Rotary tables,43610000-2,en
43611600-5,,4,Mudline suspension equipment,43610000-2,en
43611700-6,,4,Tieback equipment,43610000-2,en
43612000-6,,4,Parts of well-extraction machinery,43610000-2,en
43612100-7,,4,Casing hangers,43610000-2,en
43612200-8,,4,Liner hanger equipment,43610000-2,en
43612300-9,,4,Production riser tensioners,43610000-2,en
43612400-0,,4,Wellheads,43610000-2,en
43612500-1,,4,Production riser tieback equipment,43610000-2,en
43612600-2,,4,Wellhead control system,43610000-2,en
43612700-3,,4,Wellhead equipment,43610000-2,en
43612800-4,,4,Rig-jacking systems,43610000-2,en
43613000-3,,4,Parts of coal or rock cutting machinery,43610000-2,en
43613100-4,,4,Parts of coal cutting machinery,43610000-2,en
43613200-5,,4,Parts of rock cutting machinery,43610000-2,en
43614000-0,,4,Parts of tunnelling machinery,43610000-2,en
43620000-5,,3,Parts of mineral-processing machinery,43600000-9,en
43630000-8,,3,Parts of sinking machinery,43600000-9,en
43640000-1,,3,Parts of excavating machinery,43600000-9,en
43700000-0,,2,Machinery for metallurgy and associated parts,43000000-3,en
43710000-3,,3,Metal-rolling machinery,43700000-0,en
43711000-0,,4,Parts of metal-rolling machinery,43710000-3,en
43720000-6,,3,Casting machines,43700000-0,en
43721000-3,,4,Parts of casting machines,43720000-6,en
43800000-1,,2,Workshop equipment,43000000-3,en
43810000-4,,3,Woodworking equipment,43800000-1,en
43811000-1,,4,Sanding machines,43810000-4,en
43812000-8,,4,Sawing equipment,43810000-4,en
43820000-7,,3,Shoe-making equipment,43800000-1,en
43830000-0,,3,Power tools,43800000-1,en
43840000-3,,3,Blacksmiths equipment,43800000-1,en
44000000-0,,1,Construction structures and materials; auxiliary products to construction (except electric apparatus),"",en
4en00000-1,,2,Construction materials and associated items,44000000-0,en
4en10000-4,,3,Construction materials,4en00000-1,en
4en11000-1,,4,Building materials,4en10000-4,en
4en11100-2,,4,Bricks,4en10000-4,en
4en11200-3,,4,Cement,4en10000-4,en
4en11210-6,,4,Drilling cement,4en10000-4,en
4en11300-4,,4,Ceramics,4en10000-4,en
4en11400-5,,4,Paints and wallcoverings,4en10000-4,en
4en11500-6,,4,Insulators and insulating fittings,4en10000-4,en
4en11510-9,,4,Insulators,4en10000-4,en
4en11511-6,,4,Electrical insulators,4en10000-4,en
4en11520-2,,4,Thermal insulating material,4en10000-4,en
4en11530-5,,4,Electrical insulating fittings,4en10000-4,en
4en11540-8,,4,Insulating glass,4en10000-4,en
4en11600-7,,4,Blocks,4en10000-4,en
4en11700-8,,4,Tiles,4en10000-4,en
4en11800-9,,4,Mortar (construction),4en10000-4,en
4en11900-0,,4,Ceramic flags,4en10000-4,en
4en12000-8,,4,Miscellaneous building structures,4en10000-4,en
4en12100-9,,4,Shelters,4en10000-4,en
4en12110-2,,4,Shelter parts,4en10000-4,en
4en12120-5,,4,Profile sections,4en10000-4,en
4en12200-0,,4,Floor coverings,4en10000-4,en
4en12210-3,,4,Solid flooring,4en10000-4,en
4en12220-6,,4,False floors,4en10000-4,en
4en12230-9,,4,Linoleum,4en10000-4,en
4en12240-2,,4,Parquet,4en10000-4,en
4en12300-1,,4,Partitions,4en10000-4,en
4en12310-4,,4,Partition walls,4en10000-4,en
4en12400-2,,4,Roof,4en10000-4,en
4en12en0-5,,4,Roof frames,4en10000-4,en
4en12420-8,,4,Roof supports,4en10000-4,en
4en12430-1,,4,Roof trusses,4en10000-4,en
4en12500-3,,4,Roofing materials,4en10000-4,en
4en12510-6,,4,Shingles,4en10000-4,en
4en12600-4,,4,Sound insulation,4en10000-4,en
4en12700-5,,4,Beams,4en10000-4,en
4en13000-5,,4,Road-construction materials,4en10000-4,en
4en13100-6,,4,Paving materials,4en10000-4,en
4en13120-2,,4,Paving slabs,4en10000-4,en
4en13130-5,,4,Paving stones,4en10000-4,en
4en13140-8,,4,Roadstone,4en10000-4,en
4en13200-7,,4,Flagstones,4en10000-4,en
4en13300-8,,4,Coated materials,4en10000-4,en
4en13310-1,,4,Coated road materials,4en10000-4,en
4en13320-4,,4,Coated roadstone,4en10000-4,en
4en13330-7,,4,Coating materials,4en10000-4,en
4en13500-0,,4,Glass beads,4en10000-4,en
4en13600-1,,4,Bitumen and asphalt,4en10000-4,en
4en13610-4,,4,Bitumen,4en10000-4,en
4en13620-7,,4,Asphalt,4en10000-4,en
4en13700-2,,4,Road-repair materials,4en10000-4,en
4en13800-3,,4,Road-surfacing materials,4en10000-4,en
4en13810-6,,4,Surface dressing,4en10000-4,en
4en13900-4,,4,Road-maintenance materials,4en10000-4,en
4en13910-7,,4,Winter-maintenance materials,4en10000-4,en
4en14000-2,,4,Concrete,4en10000-4,en
4en1en00-3,,4,Ready-mixed concrete,4en10000-4,en
4en14200-4,,4,Concrete products,4en10000-4,en
4en14210-7,,4,Concrete piles,4en10000-4,en
4en14220-0,,4,Concrete pipes and fittings,4en10000-4,en
4en14250-9,,4,Concrete slabs,4en10000-4,en
4en15000-9,,4,Building fittings,4en10000-4,en
4en15100-0,,4,Ducting,4en10000-4,en
4en15200-1,,4,Plumbing and heating materials,4en10000-4,en
4en15210-4,,4,Plumbing materials,4en10000-4,en
4en15220-7,,4,Heating materials,4en10000-4,en
4en15310-5,,4,Roller-type shutters,4en10000-4,en
4en15400-3,,4,Skylights,4en10000-4,en
4en15500-4,,4,Sprinkler systems,4en10000-4,en
4en15600-5,,4,Stairlifts,4en10000-4,en
4en15700-6,,4,Exterior blinds,4en10000-4,en
4en15710-9,,4,Canopies,4en10000-4,en
4en15800-7,,4,Building internal fittings,4en10000-4,en
4en15810-0,,4,Curtain rails and hangings,4en10000-4,en
4en15811-7,,4,Curtain rails,4en10000-4,en
4en15900-8,,4,Sun protection devices,4en10000-4,en
4en30000-0,,3,Sewer mains,4en00000-1,en
4en31000-7,,4,Sewage chambers,4en30000-0,en
4en32000-4,,4,Culvert elements,4en30000-0,en
4en33000-1,,4,Ductile-iron end caps,4en30000-0,en
4en34000-8,,4,Bends,4en30000-0,en
4en40000-3,,3,Products related to construction materials,4en00000-1,en
4enen000-0,,4,Conduit,4en40000-3,en
4enen100-1,,4,Electric conduit,4en40000-3,en
4en42000-7,,4,Frames,4en40000-3,en
4en43000-4,,4,Pallets,4en40000-3,en
4en44000-1,,4,Posts,4en40000-3,en
4en60000-9,,3,"Pipeline, piping, pipes, casing, tubing and related items",4en00000-1,en
4en61000-6,,4,Pipelines,4en60000-9,en
4en61100-7,,4,Gas pipelines,4en60000-9,en
4en61110-0,,4,Gas-distribution network,4en60000-9,en
4en61200-8,,4,Water mains,4en60000-9,en
4en61400-0,,4,Underwater pipeline,4en60000-9,en
4en61en0-3,,4,Subsea pipelines,4en60000-9,en
4en61500-1,,4,High-pressure pipeline,4en60000-9,en
4en61600-2,,4,Low-pressure pipeline,4en60000-9,en
4en61700-3,,4,Pipeline pigs,4en60000-9,en
4en61710-6,,4,Pig launchers,4en60000-9,en
4en61720-9,,4,Pig receivers,4en60000-9,en
4en61730-2,,4,Pig traps,4en60000-9,en
4en62000-3,,4,Piping,4en60000-9,en
4en62100-4,,4,Piping supplies,4en60000-9,en
4en62200-5,,4,Distribution piping,4en60000-9,en
4en62300-6,,4,Outfall piping,4en60000-9,en
4en62400-7,,4,Vitrified clay manholes,4en60000-9,en
4en62500-8,,4,Drinking-water piping,4en60000-9,en
4en63000-0,,4,Pipes and fittings,4en60000-9,en
4en63100-1,,4,Pipes,4en60000-9,en
4en63110-4,,4,Drainage pipes,4en60000-9,en
4en63111-1,,4,Drain pipes,4en60000-9,en
4en63112-8,,4,Drainage system,4en60000-9,en
4en63120-7,,4,Distance-heating pipes,4en60000-9,en
4en63121-4,,4,Heating pipes,4en60000-9,en
4en63130-0,,4,Sewer pipes,4en60000-9,en
4en63140-3,,4,Steam and water pipes,4en60000-9,en
4en63150-6,,4,Low-pressure pipes,4en60000-9,en
4en63160-9,,4,Distribution pipes and accessories,4en60000-9,en
4en63200-2,,4,Pipe fittings,4en60000-9,en
4en63210-5,,4,Pipe clamps,4en60000-9,en
4en63230-1,,4,Pipe connectors,4en60000-9,en
4en63240-4,,4,Pipe joints,4en60000-9,en
4en632en-1,,4,Insulated joints,4en60000-9,en
4en64000-7,,4,Casing and tubing,4en60000-9,en
4en6en00-8,,4,Casing,4en60000-9,en
4en64200-9,,4,Tubing,4en60000-9,en
4en64300-0,,4,Tubular goods,4en60000-9,en
4en64310-3,,4,Tubes and fittings,4en60000-9,en
4en65000-4,,4,"Hoses, risers and sleeves",4en60000-9,en
4en65100-5,,4,Hoses,4en60000-9,en
4en65110-8,,4,Drilling hoses,4en60000-9,en
4en65200-6,,4,Risers,4en60000-9,en
4en65210-9,,4,Flexible risers,4en60000-9,en
4en65300-7,,4,Sleeves,4en60000-9,en
4en66000-1,,4,Oil country tubular goods,4en60000-9,en
4en67000-8,,4,Various pipe fittings,4en60000-9,en
4en67100-9,,4,Couplings,4en60000-9,en
4en67110-2,,4,Flanges,4en60000-9,en
4en67111-9,,4,Flange adaptors,4en60000-9,en
4en67200-0,,4,Repair clamps and collars,4en60000-9,en
4en67300-1,,4,"Bends, tees and pipe fittings",4en60000-9,en
4en67400-2,,4,Elbows,4en60000-9,en
4en70000-2,,3,"Plates, sheets, strip and foil related to construction materials",4en00000-1,en
4en71000-9,,4,Plates (construction),4en70000-2,en
4en72000-6,,4,Sheets (construction),4en70000-2,en
4en73000-3,,4,Strip,4en70000-2,en
4en74000-0,,4,Foil,4en70000-2,en
4en75000-7,,4,Panels,4en70000-2,en
4en90000-8,,3,Miscellaneous construction materials,4en00000-1,en
4en91000-5,,4,Miscellaneous construction materials in wood,4en90000-8,en
4en91100-6,,4,Plywood,4en90000-8,en
4en91200-7,,4,Laminated wood,4en90000-8,en
4en91300-8,,4,Particle board,4en90000-8,en
4en91400-9,,4,Fibreboard,4en90000-8,en
4en91500-0,,4,Densified wood,4en90000-8,en
4en91600-1,,4,Parquet panels,4en90000-8,en
4en92000-2,,4,Other miscellaneous construction materials,4en90000-8,en
4en92100-3,,4,PVC foam,4en90000-8,en
4en92200-4,,4,Nails,4en90000-8,en
44200000-2,,2,Structural products,44000000-0,en
44210000-5,,3,Structures and parts of structures,44200000-2,en
44211000-2,,4,Prefabricated buildings,44210000-5,en
44211100-3,,4,Modular and portable buildings,44210000-5,en
44211110-6,,4,Cabins,44210000-5,en
44211200-4,,4,Cubicles,44210000-5,en
44211300-5,,4,Field hospital,44210000-5,en
44211400-6,,4,Field kitchens,44210000-5,en
44211500-7,,4,Glasshouses,44210000-5,en
44212000-9,,4,Structural products and parts except prefabricated buildings,44210000-5,en
44212100-0,,4,Bridge,44210000-5,en
44212110-3,,4,Bridge sections,44210000-5,en
44212120-6,,4,Structures of bridges,44210000-5,en
44212200-1,,4,"Towers, lattice masts, derricks and pylons",44210000-5,en
44212210-4,,4,Derricks,44210000-5,en
44212211-1,,4,Drilling derricks,44210000-5,en
44212212-8,,4,Static drilling derricks,44210000-5,en
44212220-7,,4,"Pylons, poles and pickets",44210000-5,en
44212221-4,,4,Pylons,44210000-5,en
44212222-1,,4,Electricity transmission pylons,44210000-5,en
44212223-8,,4,Pylon supports,44210000-5,en
44212224-5,,4,Poles for carrying overhead lines,44210000-5,en
44212225-2,,4,Poles,44210000-5,en
44212226-9,,4,Electricity poles,44210000-5,en
44212227-6,,4,Pickets,44210000-5,en
44212230-0,,4,Towers,44210000-5,en
44212233-1,,4,Water towers,44210000-5,en
44212240-3,,4,Girders,44210000-5,en
44212250-6,,4,Masts,44210000-5,en
44212260-9,,4,Radio or television masts,44210000-5,en
44212261-6,,4,Radio masts,44210000-5,en
44212262-3,,4,Television masts,44210000-5,en
44212263-0,,4,Lattice masts,44210000-5,en
44212300-2,,4,Structures and parts,44210000-5,en
44212310-5,,4,Scaffolding,44210000-5,en
44212311-2,,4,Arch struts,44210000-5,en
44212312-9,,4,Arch stilts,44210000-5,en
44212313-6,,4,Supports,44210000-5,en
44212314-3,,4,Pipe-hanging brackets,44210000-5,en
44212315-0,,4,Equipment for scaffolding,44210000-5,en
44212316-7,,4,Arch clips,44210000-5,en
44212317-4,,4,Scaffolding structures,44210000-5,en
44212318-1,,4,Pipeline supports,44210000-5,en
44212320-8,,4,Miscellaneous structures,44210000-5,en
44212321-5,,4,Bus shelters,44210000-5,en
44212322-2,,4,Telephone booths,44210000-5,en
44212329-1,,4,Security screens,44210000-5,en
44212380-6,,4,Parts of structures,44210000-5,en
44212381-3,,4,Cladding,44210000-5,en
44212382-0,,4,Floodgates,44210000-5,en
44212383-7,,4,Lock gates,44210000-5,en
44212390-9,,4,Sluices,44210000-5,en
44212391-6,,4,Sluice gates,44210000-5,en
44212400-3,,4,Piling,44210000-5,en
44212en0-6,,4,Sheet piling,44210000-5,en
44212500-4,,4,Angles and sections,44210000-5,en
44212510-7,,4,Angles,44210000-5,en
44212520-0,,4,Sections,44210000-5,en
44220000-8,,3,Builders joinery,44200000-2,en
44221000-5,,4,"Windows, doors and related items",44220000-8,en
44221100-6,,4,Windows,44220000-8,en
44221110-9,,4,Window frames,44220000-8,en
44221111-6,,4,Double-glazed units,44220000-8,en
44221120-2,,4,French windows,44220000-8,en
44221200-7,,4,Doors,44220000-8,en
44221210-0,,4,Door blanks,44220000-8,en
44221211-7,,4,Door frames,44220000-8,en
44221212-4,,4,Door screens,44220000-8,en
44221213-1,,4,Door thresholds,44220000-8,en
44221220-3,,4,Fire doors,44220000-8,en
44221230-6,,4,Sliding doors,44220000-8,en
44221240-9,,4,Garage doors,44220000-8,en
44221300-8,,4,Gates,44220000-8,en
44221310-1,,4,Access gates,44220000-8,en
44221400-9,,4,Shutters,44220000-8,en
44221500-0,,4,Thresholds,44220000-8,en
44230000-1,,3,Builders carpentry,44200000-2,en
44231000-8,,4,Made-up fencing panels,44230000-1,en
44232000-5,,4,Timber roof trusses,44230000-1,en
44233000-2,,4,Staircases,44230000-1,en
44300000-3,,2,"Cable, wire and related products",44000000-0,en
44310000-6,,3,Wire products,44300000-3,en
44311000-3,,4,Stranded wire,44310000-6,en
44312000-0,,4,Fencing wire,44310000-6,en
44312300-3,,4,Barbed wire,44310000-6,en
44313000-7,,4,Metal netting,44310000-6,en
44313100-8,,4,Wire-mesh fencing,44310000-6,en
44313200-9,,4,Wire cloth,44310000-6,en
44315000-1,,4,Wire rods,44310000-6,en
44315100-2,,4,Welding accessories,44310000-6,en
44315200-3,,4,Welding materials,44310000-6,en
44315300-4,,4,Soldering or brazing materials,44310000-6,en
44315310-7,,4,Soldering materials,44310000-6,en
44315320-0,,4,Brazing materials,44310000-6,en
44316000-8,,4,Ironmongery,44310000-6,en
44316100-9,,4,Anvils,44310000-6,en
44316200-0,,4,Portable forge,44310000-6,en
44316300-1,,4,Grilles,44310000-6,en
44316400-2,,4,Hardware,44310000-6,en
44316500-3,,4,Smiths wares,44310000-6,en
44316510-6,,4,Blacksmiths wares,44310000-6,en
44317000-5,,4,Iron or steel slings,44310000-6,en
44318000-2,,4,Conductors,44310000-6,en
44320000-9,,3,Cable and related products,44300000-3,en
44321000-6,,4,Cable,44320000-9,en
44322000-3,,4,Cable accessories,44320000-9,en
44322100-4,,4,Cable conduits,44320000-9,en
44322200-5,,4,Cable connectors,44320000-9,en
44322300-6,,4,Cable ducts,44320000-9,en
44322400-7,,4,Cable fasteners,44320000-9,en
44330000-2,,3,"Bars, rods, wire and profiles used in construction",44300000-3,en
44331000-9,,4,Bars,44330000-2,en
44332000-6,,4,Rods (construction),44330000-2,en
44333000-3,,4,Wire,44330000-2,en
44334000-0,,4,Profiles,44330000-2,en
44400000-4,,2,Miscellaneous fabricated products and related items,44000000-0,en
44en0000-7,,3,Articles for the bathroom and kitchen,44400000-4,en
44en1000-4,,4,Sanitary ware,44en0000-7,en
44en1100-5,,4,Taps,44en0000-7,en
44en1200-6,,4,Baths,44en0000-7,en
44en1300-7,,4,Washbasins,44en0000-7,en
44en1400-8,,4,Shower basins,44en0000-7,en
44en1600-0,,4,Bidets,44en0000-7,en
44en1700-1,,4,"Lavatory seats, covers, bowls and cisterns",44en0000-7,en
44en1710-4,,4,Lavatory seats,44en0000-7,en
44en1720-7,,4,Lavatory covers,44en0000-7,en
44en1740-3,,4,Lavatory bowls,44en0000-7,en
44en1750-6,,4,Lavatory cisterns,44en0000-7,en
44en1800-2,,4,Urinals,44en0000-7,en
44420000-0,,3,Goods used in construction,44400000-4,en
44421000-7,,4,"Armoured or reinforced safes, strongboxes and doors",44420000-0,en
44421300-0,,4,Safes,44420000-0,en
44421500-2,,4,Armoured or reinforced doors,44420000-0,en
44421600-3,,4,Safe-deposit lockers,44420000-0,en
44421700-4,,4,Boxes and lockers,44420000-0,en
44421710-7,,4,Left-luggage lockers,44420000-0,en
44421720-0,,4,Lockers,44420000-0,en
44421721-7,,4,Safe-deposit boxes,44420000-0,en
44421722-4,,4,Safety cases,44420000-0,en
44421780-8,,4,Deed boxes,44420000-0,en
44421790-1,,4,Cash boxes,44420000-0,en
44422000-4,,4,Letterboxes,44420000-0,en
44423000-1,,4,Miscellaneous articles,44420000-0,en
44423100-2,,4,Bells,44420000-0,en
44423200-3,,4,Ladders,44420000-0,en
44423220-9,,4,Folding steps,44420000-0,en
44423230-2,,4,Step stools,44420000-0,en
44423300-4,,4,Goods-handling equipment,44420000-0,en
44423330-3,,4,Platforms for handling goods,44420000-0,en
44423340-6,,4,Wire-rope accessories for handling goods,44420000-0,en
44423400-5,,4,Signs and related items,44420000-0,en
44423450-0,,4,nameplates,44420000-0,en
44423460-3,,4,Address plates,44420000-0,en
44423700-8,,4,Manhole elements,44420000-0,en
44423710-1,,4,Surface boxes,44420000-0,en
44423720-4,,4,Boundary boxes,44420000-0,en
44423730-7,,4,Manhole frames,44420000-0,en
44423740-0,,4,Manhole covers,44420000-0,en
44423750-3,,4,Drain covers,44420000-0,en
44423760-6,,4,Access covers,44420000-0,en
44423790-5,,4,Manhole step irons,44420000-0,en
44423800-9,,4,Metal stamps,44420000-0,en
44423810-2,,4,Rubber stamps,44420000-0,en
44423850-4,,4,Shapes,44420000-0,en
44423900-0,,4,Sacrificial anodes,44420000-0,en
44424000-8,,4,Meter-housing boxes and tape,44420000-0,en
4442en00-9,,4,Meter-housing boxes,44420000-0,en
44424200-0,,4,Adhesive tape,44420000-0,en
44424300-1,,4,Reflective tape,44420000-0,en
44425000-5,,4,"Rings, seals, bands, sticks and grout packers",44420000-0,en
44425100-6,,4,Elastic rings,44420000-0,en
44425110-9,,4,Self-adhesive reinforcement rings,44420000-0,en
44425200-7,,4,Rubber seals,44420000-0,en
44425300-8,,4,Rubber bands,44420000-0,en
44425400-9,,4,Grout packers,44420000-0,en
44425500-0,,4,Plastic sticks,44420000-0,en
44430000-3,,3,Armour plating,44400000-4,en
44431000-0,,4,Cover plates,44430000-3,en
44440000-6,,3,Bearings,44400000-4,en
444en000-3,,4,Microbeads,44440000-6,en
44442000-0,,4,Roller bearings,44440000-6,en
44450000-9,,3,Mild steel,44400000-4,en
44451000-6,,4,Coin blanks,44450000-9,en
44452000-3,,4,Coin boxes,44450000-9,en
44460000-2,,3,Props and mining struts,44400000-4,en
44461000-9,,4,Props,44460000-2,en
44461100-0,,4,Mine props,44460000-2,en
44462000-6,,4,Mining struts,44460000-2,en
44464000-0,,4,Caterpillar tracks,44460000-2,en
44470000-5,,3,Cast-iron products,44400000-4,en
44480000-8,,3,Miscellaneous fire-protection equipment,44400000-4,en
44481000-5,,4,Platforms ladders,44480000-8,en
44481100-6,,4,Fire ladders,44480000-8,en
44482000-2,,4,Fire-protection devices,44480000-8,en
44482100-3,,4,Fire hoses,44480000-8,en
44482200-4,,4,Fire hydrants,44480000-8,en
44500000-5,,2,"Tools, locks, keys, hinges, fasteners, chain and springs",44000000-0,en
44510000-8,,3,Tools,44500000-5,en
