33631100-3,Antifungals for dermatological use,4,33630000-5,en
33631110-6,Salicylic acids,4,33630000-5,en
33631200-4,Emollients and protectives,4,33630000-5,en
33631300-5,Antipsoriatics,4,33630000-5,en
33631400-6,Antibiotics and chemotherapeutics for dermatological use,4,33630000-5,en
33631500-7,Corticosteroids for dermatological use and dermatological preparations,4,33630000-5,en
33631600-8,Antiseptics and disinfectants,4,33630000-5,en
33631700-9,Anti-acne preparations,4,33630000-5,en
33632000-9,Medicinal products for the musculo-skeletal system,4,33630000-5,en
33632100-0,Anti-inflammatory and anti-rheumatic products,4,33630000-5,en
33632200-1,Muscle relaxants,4,33630000-5,en
33632300-2,Antigout preparations,4,33630000-5,en
33640000-8,Medicinal products for the genitourinary system and hormones,3,33600000-6,en
33642000-2,"Systemic hormonal preparations, excl. sex hormones",4,33640000-8,en
33642100-3,"Pituitary, hypothalamic hormones and analogues",4,33640000-8,en
33642200-4,Corticosteroids for systemic use,4,33640000-8,en
33642300-5,Thyroid therapy medicinal products,4,33640000-8,en
33650000-1,"General anti-infectives for systemic use, vaccines, antineoplastic and immunodulating agents",3,33600000-6,en
33651000-8,General anti-infectives for systemic use and vaccines,4,33650000-1,en
33651100-9,Antibacterials for systemic use,4,33650000-1,en
33651200-0,Antimycotics for systemic use,4,33650000-1,en
33651300-1,Antimycobacterials,4,33650000-1,en
33651400-2,Antivirals for systemic use,4,33650000-1,en
33651500-3,Immune sera and immunoglobulins,4,33650000-1,en
33651510-6,Antisera,4,33650000-1,en
33651520-9,Immunoglobulins,4,33650000-1,en
33651600-4,Vaccines,4,33650000-1,en
33651610-7,Diphtheria-pertussis-tetanus vaccines,4,33650000-1,en
33651620-0,Diphtheria-tetanus vaccines,4,33650000-1,en
33651630-3,BCG vaccines (dried),4,33650000-1,en
33651640-6,Measles-mumps-rubella vaccines,4,33650000-1,en
33651650-9,Typhus vaccines,4,33650000-1,en
33651660-2,Influenza vaccines,4,33650000-1,en
33651670-5,Polio vaccines,4,33650000-1,en
33651680-8,Hepatitis B vaccines,4,33650000-1,en
33651690-1,Vaccines for veterinary medicine,4,33650000-1,en
33652000-5,Antineoplastic and immunomodulating agents,4,33650000-1,en
33652100-6,Antineoplastic agents,4,33650000-1,en
33652200-7,Endocrine therapy medicinal products,4,33650000-1,en
33652300-8,Immunosuppressive agents,4,33650000-1,en
33660000-4,Medicinal products for the nervous system and sensory organs,3,33600000-6,en
33661000-1,Medicinal products for the nervous system,4,33660000-4,en
33661100-2,Anaesthetics,4,33660000-4,en
33661200-3,Analgesics,4,33660000-4,en
33661300-4,Antiepileptics,4,33660000-4,en
33661400-5,Anti-Parkinson medicinal products,4,33660000-4,en
33661500-6,Psycholeptics,4,33660000-4,en
33661600-7,Psychoanaleptics,4,33660000-4,en
33661700-8,Other nervous system medicinal products,4,33660000-4,en
33662000-8,Medicinal products for sensory organs,4,33660000-4,en
33662100-9,Ophthalmologicals,4,33660000-4,en
33670000-7,Medicinal products for the respiratory system,3,33600000-6,en
33673000-8,Medicinal products for obstructive airway diseases,4,33670000-7,en
33674000-5,Cough and cold preparations,4,33670000-7,en
33675000-2,Antihistamines for systemic use,4,33670000-7,en
33680000-0,Pharmaceutical articles,3,33600000-6,en
33681000-7,"Teats, nipple shields and similar articles for babies",4,33680000-0,en
33682000-4,Rubber tiles,4,33680000-0,en
33683000-1,Rubber cushioning,4,33680000-0,en
33690000-3,Various medicinal products,3,33600000-6,en
33691000-0,"Antiparasitic products, insecticides and repellents",4,33690000-3,en
33691100-1,Antiprotozoals,4,33690000-3,en
33691200-2,Anthelmintics,4,33690000-3,en
33691300-3,"Ectoparasiticides, incl. scabicides, insecticides and repellents",4,33690000-3,en
33692000-7,Medical solutions,4,33690000-3,en
33692100-8,Infusion solutions,4,33690000-3,en
33692200-9,parenteral nutrition products,4,33690000-3,en
33692210-2,parenteral feeding solutions,4,33690000-3,en
33692300-0,Enteral feeds,4,33690000-3,en
33692400-1,Perfusion solutions,4,33690000-3,en
33692500-2,Injectable solutions,4,33690000-3,en
33692510-5,Intravenous fluids,4,33690000-3,en
33692600-3,Galenical solutions,4,33690000-3,en
33692700-4,Glucose solutions,4,33690000-3,en
33692800-5,Dialysis solutions,4,33690000-3,en
33693000-4,Other therapeutic products,4,33690000-3,en
33693100-5,Toxins,4,33690000-3,en
33693200-6,Nicotine substitutes,4,33690000-3,en
33693300-7,Addiction treatment,4,33690000-3,en
33694000-1,Diagnostic agents,4,33690000-3,en
33695000-8,All other non-therapeutic products,4,33690000-3,en
33696000-5,Reagents and contrast media,4,33690000-3,en
33696100-6,Blood-`group`ing reagents,4,33690000-3,en
33696200-7,Blood-mdmdbing reagents,4,33690000-3,en
33696300-8,Chemical reagents,4,33690000-3,en
33696400-9,Isotopic reagents,4,33690000-3,en
33696500-0,Laboratory reagents,4,33690000-3,en
33696600-1,Reagents for electrophoresis,4,33690000-3,en
33696700-2,Urological reagents,4,33690000-3,en
33696800-3,X-ray contrast media,4,33690000-3,en
33697000-2,Medical preparations excluding dental consumables,4,33690000-3,en
33697100-3,Enema preparations,4,33690000-3,en
33697110-6,Bone reconstruction cements,4,33690000-3,en
33698000-9,Clinical products,4,33690000-3,en
33698100-0,Microbiological cultures,4,33690000-3,en
33698200-1,Glands and their extracts,4,33690000-3,en
33698300-2,Peptic substances,4,33690000-3,en
336en000-5,Medicinal products for the genitourinary system and sex hormones,4,33640000-8,en
336en100-6,Gynaecological anti-infectives and antiseptics,4,33640000-8,en
336en200-7,Other gynaecologicals,4,33640000-8,en
336en300-8,Sex hormones and modulators of the genital system,4,33640000-8,en
336en400-9,Contraceptives,4,33640000-8,en
336en420-5,Chemical contraceptives,4,33640000-8,en
336enen0-2,Oral contraceptives,4,33640000-8,en
33700000-7,Personal care products,2,33000000-0,en
33710000-0,"Perfumes, toiletries and condoms",3,33700000-7,en
33711000-7,Perfumes and toiletries,4,33710000-0,en
33711100-8,Toilet waters,4,33710000-0,en
33711110-1,Deodorants,4,33710000-0,en
33711120-4,Antiperspirants,4,33710000-0,en
33711130-7,Colognes,4,33710000-0,en
33711140-0,Fragrances,4,33710000-0,en
33711150-3,Rose water,4,33710000-0,en
33711200-9,Make-up preparations,4,33710000-0,en
33711300-0,Manicure or pedicure preparations,4,33710000-0,en
33711400-1,Beauty products,4,33710000-0,en
33711420-7,Makeup kits,4,33710000-0,en
33711430-0,Disposable personal wipes,4,33710000-0,en
33711440-3,Lip balm,4,33710000-0,en
33711450-6,Tattoos,4,33710000-0,en
33711500-2,Skin-care products,4,33710000-0,en
33711510-5,Sun protection products,4,33710000-0,en
33711520-8,Bath gels,4,33710000-0,en
33711530-1,Shower caps,4,33710000-0,en
33711540-4,Para-pharmaceutical creams or lotions,4,33710000-0,en
33711600-3,Hair preparations and articles,4,33710000-0,en
33711610-6,Shampoos,4,33710000-0,en
33711620-9,Combs,4,33710000-0,en
33711630-2,Wigs,4,33710000-0,en
33711640-5,Vanity kits,4,33710000-0,en
33711700-4,Articles and preparations for oral or dental hygiene,4,33710000-0,en
33711710-7,Toothbrushes,4,33710000-0,en
33711720-0,Toothpaste,4,33710000-0,en
33711730-3,Toothpicks,4,33710000-0,en
33711740-6,Mouthwash,4,33710000-0,en
33711750-9,Mouth fresheners,4,33710000-0,en
33711760-2,Dental floss,4,33710000-0,en
33711770-5,"Infant soother, pacifier and dummy",4,33710000-0,en
33711780-8,Denture cleaning tablets,4,33710000-0,en
33711790-1,Dental kits,4,33710000-0,en
33711800-5,Shaving preparations,4,33710000-0,en
33711810-8,Shaving creams,4,33710000-0,en
33711900-6,Soap,4,33710000-0,en
33711en0-4,Cotton buds,4,33710000-0,en
33712000-4,Condoms,4,33710000-0,en
33713000-1,Foot care products,4,33710000-0,en
33720000-3,Razors and manicure or pedicure sets,3,33700000-7,en
33721000-0,Razors,4,33720000-3,en
33721100-1,Razor blades,4,33720000-3,en
33721200-2,Shavers,4,33720000-3,en
33722000-7,Manicure or pedicure sets,4,33720000-3,en
33722100-8,Manicure sets,4,33720000-3,en
33722110-1,Manicure implements,4,33720000-3,en
33722200-9,Pedicure sets,4,33720000-3,en
33722210-2,Pedicure implements,4,33720000-3,en
33722300-0,Barrettes,4,33720000-3,en
33730000-6,Eye care products and corrective lenses,3,33700000-7,en
33731000-3,Contact lenses,4,33730000-6,en
33731100-4,Corrective lenses,4,33730000-6,en
33731110-7,Intraocular lenses,4,33730000-6,en
33731120-0,Spectacle lenses,4,33730000-6,en
33732000-0,Contact lenses lotions,4,33730000-6,en
33733000-7,Sunglasses,4,33730000-6,en
33734000-4,Spectacles,4,33730000-6,en
33734200-6,Glass for spectacles,4,33730000-6,en
33735000-1,Goggles,4,33730000-6,en
33735100-2,Protective goggles,4,33730000-6,en
33735200-3,Frames and mountings for goggles,4,33730000-6,en
3373en00-5,Frames and mountings for spectacles,4,33730000-6,en
33740000-9,Hand and nails care products,3,33700000-7,en
33742000-3,Nail care products,4,33740000-9,en
33742100-4,Nail clippers,4,33740000-9,en
33742200-5,Nail polish,4,33740000-9,en
33750000-2,Baby care products,3,33700000-7,en
33751000-9,Disposable nappies,4,33750000-2,en
33752000-6,Nursing pad,4,33750000-2,en
33760000-5,"Toilet paper, handkerchiefs, hand towels and serviettes",3,33700000-7,en
33761000-2,Toilet paper,4,33760000-5,en
33762000-9,Paper handkerchiefs,4,33760000-5,en
33763000-6,Paper hand towels,4,33760000-5,en
33764000-3,Paper serviettes,4,33760000-5,en
33770000-8,Paper sanitary,3,33700000-7,en
33771000-5,Sanitary paper products,4,33770000-8,en
33771100-6,Sanitary towels or tampons,4,33770000-8,en
33771200-7,Paper napkin liners,4,33770000-8,en
33772000-2,Disposable paper products,4,33770000-8,en
33790000-4,"Laboratory, hygienic or pharmaceutical glassware",3,33700000-7,en
33791000-1,Hygienic glassware,4,33790000-4,en
33792000-8,Pharmaceutical glassware,4,33790000-4,en
33793000-5,Laboratory glassware,4,33790000-4,en
337en000-6,Hand care products,4,33740000-9,en
337en100-7,Hand cleaner,4,33740000-9,en
337en200-8,Hand or body lotions,4,33740000-9,en
337en300-9,Hand sanitizer,4,33740000-9,en
33900000-9,Post-mortem and mortuary equipment and supplies,2,33000000-0,en
33910000-2,Pathology dissection instruments and supplies,3,33900000-9,en
33911000-9,Autopsy scissors,4,33910000-2,en
33912000-6,Autopsy dissection kits,4,33910000-2,en
33912100-7,Autopsy dissection forceps,4,33910000-2,en
33913000-3,Autopsy bullet probes,4,33910000-2,en
33914000-0,"Post-mortem thread, needles or incision clips",4,33910000-2,en
33914200-2,Post-mortem needles,4,33910000-2,en
33914300-3,Post-mortem incision clips,4,33910000-2,en
33915000-7,Autopsy vein directors,4,33910000-2,en
33916000-4,Autopsy saw blades or accessories,4,33910000-2,en
33916100-5,Autopsy saws,4,33910000-2,en
33917000-1,Dissection boards or pads,4,33910000-2,en
33918000-8,Cases for post-mortem surgical instruments or accessories,4,33910000-2,en
33919000-5,Instrument rolls for post-mortem surgical instruments or accessories,4,33910000-2,en
3391en00-1,Post-mortem thread,4,33910000-2,en
33920000-5,Autopsy equipment and supplies,3,33900000-9,en
33921000-2,Bone dust collectors,4,33920000-5,en
33922000-9,Cadaver transport bags,4,33920000-5,en
33923000-6,"Autopsy head rests, body boards or hanging scales",4,33920000-5,en
33923100-7,Autopsy head rests,4,33920000-5,en
33923200-8,Autopsy body boards,4,33920000-5,en
33923300-9,Autopsy hanging scales,4,33920000-5,en
33924000-3,Autopsy infectious disease kits,4,33920000-5,en
33925000-0,Post-mortem identification tags or bracelets,4,33920000-5,en
33926000-7,Autopsy fluid collection vacuum aspirators or tubing,4,33920000-5,en
33927000-4,Post-mortem rectal thermometers,4,33920000-5,en
33928000-1,Post-mortem finger straighteners,4,33920000-5,en
33929000-8,Cadaver tissue builder kits,4,33920000-5,en
33930000-8,Autopsy furniture,3,33900000-9,en
33931000-5,Autopsy grossing workstations or accessories,4,33930000-8,en
33932000-2,Autopsy sinks or accessories,4,33930000-8,en
33933000-9,Autopsy tables or accessories,4,33930000-8,en
33933100-0,Autopsy tables,4,33930000-8,en
33934000-6,Necropsy tables or accessories,4,33930000-8,en
33935000-3,Post-mortem animal dissection tables or accessories,4,33930000-8,en
33936000-0,Embalming workstations or accessories,4,33930000-8,en
33937000-7,Autopsy downdraft workstations or accessories,4,33930000-8,en
33940000-1,Cadaver transport and storage equipment and supplies,3,33900000-9,en
33942000-5,Cadaver carriers,4,33940000-1,en
33943000-2,Cadaver scissor lift trolleys,4,33940000-1,en
33944000-9,Morgue cabinet refrigerators or freezers,4,33940000-1,en
33945000-6,Morgue walk in refrigerators,4,33940000-1,en
33946000-3,Autopsy carts,4,33940000-1,en
33947000-0,Cadaver trays,4,33940000-1,en
33948000-7,Cadaver lifter or transfer devices,4,33940000-1,en
33949000-4,Body transport containers,4,33940000-1,en
33950000-4,Clinical forensics equipment and supplies,3,33900000-9,en
33951000-1,Post-mortem fingerprint or impression materials,4,33950000-4,en
33952000-8,Transport equipment and auxiliary products to transportation,4,33950000-4,en
33953000-5,Post-mortem blood detection kits or supplies,4,33950000-4,en
33954000-2,Biological evidence collection kits,4,33950000-4,en
33960000-7,Embalming equipment and supplies,3,33900000-9,en
33961000-4,Embalming cavity injectors,4,33960000-7,en
33962000-1,Embalming vein drainage tubes,4,33960000-7,en
33963000-8,Embalming fluids or chemical treatments,4,33960000-7,en
33964000-5,Embalming injecting tubes,4,33960000-7,en
33965000-2,Embalming sinks or accessories,4,33960000-7,en
33966000-9,Embalming kits,4,33960000-7,en
33967000-6,Embalming injector needles,4,33960000-7,en
33968000-3,Eye caps,4,33960000-7,en
33970000-0,Mortuary equipment and supplies,3,33900000-9,en
33971000-7,Mortuary outfits,4,33970000-0,en
33972000-4,Mortuary packs,4,33970000-0,en
33973000-1,Mortuary wraps,4,33970000-0,en
33974000-8,Mortuary aspirators,4,33970000-0,en
33975000-5,Mortuary hardening compounds,4,33970000-0,en
339en000-8,Cadaver storage racks,4,33940000-1,en
34000000-7,Transport equipment and auxiliary products to transportation,1,,en
34200000-9,"Vehicle bodies, trailers or semi-trailers",2,34000000-7,en
34210000-2,Vehicle bodies,3,34200000-9,en
34211000-9,"Bus bodies, ambulance bodies and vehicle bodies for goods vehicles",4,34210000-2,en
34211100-9,Bus bodies,4,34210000-2,en
34211200-9,Ambulance bodies,4,34210000-2,en
34211300-9,Vehicle bodies for goods vehicles,4,34210000-2,en
34220000-5,"Trailers, semi-trailers and mobile containers",3,34200000-9,en
34221000-2,Special-purpose mobile containers,4,34220000-5,en
34221100-3,Mobile incident units,4,34220000-5,en
34221200-4,Mobile emergency units,4,34220000-5,en
34221300-5,Chemical incident unit,4,34220000-5,en
34223000-6,Trailers and semi-trailers,4,34220000-5,en
34223100-7,Semi-trailers,4,34220000-5,en
34223200-8,Bowsers,4,34220000-5,en
34223300-9,Trailers,4,34220000-5,en
34223310-2,General-purpose trailers,4,34220000-5,en
34223320-5,Horsebox trailers,4,34220000-5,en
34223330-8,Mobile units on trailers,4,34220000-5,en
34223340-1,Tanker trailers,4,34220000-5,en
34223350-4,Turntable-ladder trailers,4,34220000-5,en
34223360-7,Refuelling trailers,4,34220000-5,en
34223370-0,Tipper trailers,4,34220000-5,en
34223400-0,Caravan-type trailers and semi-trailers,4,34220000-5,en
34224000-3,"Parts of trailers, semi-trailers and other vehicles",4,34220000-5,en
34224200-5,Parts of other vehicles,4,34220000-5,en
3422en00-4,Parts of trailers and semi-trailers,4,34220000-5,en
34300000-0,Parts and accessories for vehicles and their engines,2,34000000-7,en
34310000-3,Engines and engine parts,3,34300000-0,en
34311000-0,Engines,4,34310000-3,en
34311100-1,Internal-combustion engines for motor vehicles and motorcycles,4,34310000-3,en
34311110-4,Spark-ignition engines,4,34310000-3,en
34311120-7,Compression-ignition engines,4,34310000-3,en
34312000-7,Engine parts,4,34310000-3,en
34312100-8,Fan belts,4,34310000-3,en
34312200-9,Spark plugs,4,34310000-3,en
34312300-0,Vehicle radiators,4,34310000-3,en
34312400-1,Pistons,4,34310000-3,en
34312500-2,Gaskets,4,34310000-3,en
34312600-3,Rubber conveyor belts,4,34310000-3,en
34312700-4,Rubber transmission belts,4,34310000-3,en
34320000-6,Mechanical spare parts except engines and engine parts,3,34300000-0,en
34321000-3,Axles and gearboxes,4,34320000-6,en
34321100-4,Axles,4,34320000-6,en
34321200-5,Gearboxes,4,34320000-6,en
34322000-0,Brakes and brake parts,4,34320000-6,en
34322100-1,Brake equipment,4,34320000-6,en
34322200-2,Disc brakes,4,34320000-6,en
34322300-3,Brake linings,4,34320000-6,en
34322400-4,Brake pads,4,34320000-6,en
34322500-5,Brake shoes,4,34320000-6,en
34324000-4,"Wheels, parts and accessories",4,34320000-6,en
34325000-1,Silencers and exhaust pipes,4,34320000-6,en
34325100-2,Silencers,4,34320000-6,en
34325200-3,Exhaust pipes,4,34320000-6,en
34326000-8,"Vehicle jacks, clutches and associated parts",4,34320000-6,en
34326100-9,Clutches and associated parts,4,34320000-6,en
34326200-0,Vehicle jacks,4,34320000-6,en
34327000-5,"Steering wheels, columns and boxes",4,34320000-6,en
34327100-6,Steering wheels,4,34320000-6,en
34327200-7,Columns and boxes,4,34320000-6,en
34328000-2,"mdmdb benches, vehicle conversion kits and seat belts",4,34320000-6,en
34328100-3,mdmdb benches,4,34320000-6,en
34328200-4,Vehicle conversion kits,4,34320000-6,en
34328300-5,Seat belts,4,34320000-6,en
3432en00-5,Wheel-balancing equipment,4,34320000-6,en
34330000-9,"Spare parts for goods vehicles, vans and cars",3,34300000-0,en
34350000-5,Tyres for heavy/light-duty vehicles,3,34300000-0,en
34351000-2,Light-duty tyres,4,34350000-5,en
34351100-3,Tyres for motor cars,4,34350000-5,en
34352000-9,Heavy-duty tyres,4,34350000-5,en
34352100-0,Tyres for trucks,4,34350000-5,en
34352200-1,Tyres for buses,4,34350000-5,en
34352300-2,Agrarian tyres,4,34350000-5,en
34360000-8,Seats for civil aircraft,3,34300000-0,en
34370000-1,Seats for motor vehicles,3,34300000-0,en
34390000-7,Tractor accessories,3,34300000-0,en
34400000-1,"Motorcycles, bicycles and sidecars",2,34000000-7,en
34420000-7,Motor scooters and cycles with auxiliary motors,3,34400000-1,en
34421000-7,Motor scooters,4,34420000-7,en
34422000-7,Cycles with auxiliary motors,4,34420000-7,en
34430000-0,Bicycles,3,34400000-1,en
34431000-7,Non-motorised bicycles,4,34430000-0,en
34432000-4,Parts and accessories for bicycles,4,34430000-0,en
34432100-5,Tyres for bicycles,4,34430000-0,en
34500000-2,Ships and boats,2,34000000-7,en
34510000-5,Ships,3,34500000-2,en
34511100-3,Marine patrol vessels,4,34510000-5,en
34512000-9,Ships and similar vessels for the transport of persons or goods,4,34510000-5,en
34512100-0,Ferry boats,4,34510000-5,en
34512200-1,Cruise ships,4,34510000-5,en
34512300-2,Bulk carriers,4,34510000-5,en
34512400-3,Cargo ships,4,34510000-5,en
34512500-4,Goods vessels,4,34510000-5,en
34512600-5,Container carriers,4,34510000-5,en
34512700-6,Ro-Ro vessels,4,34510000-5,en
34512800-7,Tanker ships,4,34510000-5,en
34512900-8,Car carriers,4,34510000-5,en
34512950-3,Refrigerated vessels,4,34510000-5,en
34513000-6,"Fishing, emergency and other special vessels",4,34510000-5,en
34513100-7,Fishing vessels,4,34510000-5,en
34513150-2,Factory ships,4,34510000-5,en
34513200-8,Tug boats,4,34510000-5,en
34513250-3,Dredgers,4,34510000-5,en
34513300-9,Seagoing floating docks,4,34510000-5,en
34513350-4,Dive-support vessels,4,34510000-5,en
34513400-0,Floating cranes,4,34510000-5,en
34513450-5,Production vessels,4,34510000-5,en
34513500-1,Seismic survey vessels,4,34510000-5,en
34513550-6,Survey vessels,4,34510000-5,en
34513600-2,Pollution-control vessels,4,34510000-5,en
34513650-7,Fire vessels,4,34510000-5,en
34513700-3,Rescue vessels,4,34510000-5,en
34513750-8,Light vessels,4,34510000-5,en
34514000-3,Floating or submersible drilling or production platforms,4,34510000-5,en
34514200-5,Jack-up rigs,4,34510000-5,en
34514300-6,Platforms drilling rigs,4,34510000-5,en
34514400-7,Floating drilling platforms,4,34510000-5,en
34514500-8,Floating production facility,4,34510000-5,en
34514600-9,Semi-submersible rigs,4,34510000-5,en
34514700-0,Mobile platforms,4,34510000-5,en
34514800-1,Offshore platforms,4,34510000-5,en
34514900-2,Drilling platforms,4,34510000-5,en
34515000-0,Floating structures,4,34510000-5,en
34515100-1,Marker buoys,4,34510000-5,en
34515200-2,Inflatable rafts,4,34510000-5,en
34516000-7,Marine fenders,4,34510000-5,en
3451en00-4,Drillships,4,34510000-5,en
34520000-8,Boats,3,34500000-2,en
34521000-5,Specialised boats,4,34520000-8,en
34521100-6,Surveillance boats,4,34520000-8,en
34521200-7,Customs patrol boats,4,34520000-8,en
34521300-8,Police patrol boats,4,34520000-8,en
34521400-9,Lifeboats,4,34520000-8,en
34522000-2,Pleasure and sporting boats,4,34520000-8,en
34522100-3,Sailing boats,4,34520000-8,en
34522150-8,Catamaran sailing boats,4,34520000-8,en
34522200-4,Rescue dinghies,4,34520000-8,en
34522250-9,Sailing dinghies,4,34520000-8,en
34522300-5,Small craft,4,34520000-8,en
34522350-0,Fibreglass dinghies,4,34520000-8,en
34522400-6,Semi-rigid dinghies,4,34520000-8,en
34522450-1,Inflatable craft,4,34520000-8,en
34522500-7,Rubber dinghies,4,34520000-8,en
34522550-2,Canoes,4,34520000-8,en
34522600-8,Rowing boats,4,34520000-8,en
34522700-9,Pedal boats,4,34520000-8,en
34600000-3,Railway and tramway locomotives and rolling stock and associated parts,2,34000000-7,en
34610000-6,Rail locomotives and tenders,3,34600000-3,en
34611000-3,Locomotives,4,34610000-6,en
34612000-0,Locomotive tenders and cable cars,4,34610000-6,en
34612100-1,Locomotive tenders,4,34610000-6,en
34612200-2,Cable cars,4,34610000-6,en
34620000-9,Rolling stock,3,34600000-3,en
34621000-6,"Railway maintenance or service vehicles, and railway freight wagons",4,34620000-9,en
34621100-7,Railway freight wagons,4,34620000-9,en
34621200-8,Railway maintenance or service vehicles,4,34620000-9,en
34622000-3,"Railway and tramway passenger coaches, and trolleybuses",4,34620000-9,en
34622100-4,Tramway passenger coaches,4,34620000-9,en
34622200-5,Railway passenger coaches,4,34620000-9,en
34622300-6,Trolleybuses,4,34620000-9,en
34622400-7,Railway carriages,4,34620000-9,en
34622500-8,Luggage vans and special-purpose vans,4,34620000-9,en
34630000-2,Parts of railway or tramway locomotives or rolling stock; railways traffic-control equipment,3,34600000-3,en
34631000-9,Parts of locomotives or rolling stock,4,34630000-2,en
34631100-0,Monobloc wheels,4,34630000-2,en
34631200-1,Buffers and drawgear,4,34630000-2,en
34631300-2,Rolling-stock seats,4,34630000-2,en
34631400-3,Wheel axles and tyres and other parts of locomotives or rolling stock,4,34630000-2,en
34632000-6,Railways traffic-control equipment,4,34630000-2,en
34632100-7,Mechanical signalling,4,34630000-2,en
34632200-8,Electrical signalling equipment for railways,4,34630000-2,en
34632300-9,Electrical installations for railways,4,34630000-2,en
34640000-5,Automotive elements,3,34600000-3,en
34700000-4,Aircraft and spacecraft,2,34000000-7,en
34710000-7,"Helicopters, aeroplanes, spacecraft and other powered aircraft",3,34700000-4,en
34711000-4,Helicopters and aeroplanes,4,34710000-7,en
34711100-5,Aeroplanes,4,34710000-7,en
34711110-8,Fixed-wing aircrafts,4,34710000-7,en
34711200-6,Non-piloted aircraft,4,34710000-7,en
34711300-7,Piloted aircraft,4,34710000-7,en
34711400-8,Special-purpose aircraft,4,34710000-7,en
34711500-9,Helicopters,4,34710000-7,en
34712000-1,"Spacecraft, satellites and launch vehicles",4,34710000-7,en
34712100-2,Spacecraft,4,34710000-7,en
34712200-3,Satellites,4,34710000-7,en
34712300-4,Spacecraft launchers,4,34710000-7,en
34720000-0,"Balloons, dirigibles and other non-powered aircraft",3,34700000-4,en
34721000-7,Gliders,4,34720000-0,en
34721100-8,Hang-gliders,4,34720000-0,en
34722000-4,Balloons and dirigibles,4,34720000-0,en
34722100-5,Balloons,4,34720000-0,en
34722200-6,Dirigibles,4,34720000-0,en
34730000-3,"Parts for aircraft, spacecraft and helicopters",3,34700000-4,en
34731000-0,Parts for aircraft,4,34730000-3,en
34731100-1,Aircraft engines,4,34730000-3,en
34731200-2,Turbojets,4,34730000-3,en
34731300-3,Turbopropellers,4,34730000-3,en
34731400-4,Jet engines,4,34730000-3,en
34731500-5,Parts for aircraft engines,4,34730000-3,en
34731600-6,Parts for turbojets or turbopropellers,4,34730000-3,en
34731700-7,Parts for helicopters,4,34730000-3,en
34731800-8,Tyres for aircraft,4,34730000-3,en
34740000-6,"Aircraft or spacecraft equipment, trainers, simulators and associated parts",3,34700000-4,en
347en000-3,Aircraft equipment,4,34740000-6,en
347en100-4,Aircraft-launching gear,4,34740000-6,en
347en200-5,Aircraft catapult systems,4,34740000-6,en
347en300-6,Deck-arresting gear,4,34740000-6,en
347en400-7,Flight simulators,4,34740000-6,en
347en500-8,Ground flying trainer,4,34740000-6,en
347en600-9,Air-sickness bags,4,34740000-6,en
34900000-6,Miscellaneous transport equipment and spare parts,2,34000000-7,en
34910000-9,"Horse or hand-drawn carts, other non-mechanically-propelled vehicles, baggage carts and miscellaneous spare parts",3,34900000-6,en
34911000-6,Horse or hand-drawn carts and other non-mechanically-propelled vehicles,4,34910000-9,en
34911100-7,Trolleys,4,34910000-9,en
34912000-3,Baggage carts,4,34910000-9,en
34912100-4,Pushchairs,4,34910000-9,en
34913000-0,Miscellaneous spare parts,4,34910000-9,en
34913100-1,Used tyres,4,34910000-9,en
34913200-2,Retreaded tyres,4,34910000-9,en
34913300-3,Fenders,4,34910000-9,en
34913400-4,Clocks for vehicles,4,34910000-9,en
34913500-5,Vehicle locks,4,34910000-9,en
34913510-8,Bicycle locks,4,34910000-9,en
34913600-6,Ship propellers,4,34910000-9,en
34913700-7,Firefighting vehicle ladders,4,34910000-9,en
34913800-8,Anchors,4,34910000-9,en
34920000-2,Road equipment,3,34900000-6,en
34921000-9,Road-maintenance equipment,4,34920000-2,en
34921100-0,Road sweepers,4,34920000-2,en
34921200-1,Runway sweepers,4,34920000-2,en
34922000-6,Road-marking equipment,4,34920000-2,en
34922100-7,Road markings,4,34920000-2,en
34922110-0,Glass beads for road marking,4,34920000-2,en
34923000-3,Road traffic-control equipment,4,34920000-2,en
34924000-0,Variable message signs,4,34920000-2,en
34926000-4,Car park control equipment,4,34920000-2,en
34927000-1,Toll equipment,4,34920000-2,en
34927100-2,Road salt,4,34920000-2,en
34928000-8,Road furniture,4,34920000-2,en
34928100-9,Crash barriers,4,34920000-2,en
34928110-2,Road barriers,4,34920000-2,en
34928120-5,Barrier components,4,34920000-2,en
34928200-0,Fences,4,34920000-2,en
34928210-3,Wooden posts,4,34920000-2,en
34928220-6,Fencing components,4,34920000-2,en
34928230-9,Noise fence,4,34920000-2,en
34928300-1,Safety barriers,4,34920000-2,en
34928310-4,Safety fencing,4,34920000-2,en
34928320-7,Guardrails,4,34920000-2,en
34928330-0,Paravalanche devices,4,34920000-2,en
34928340-3,Snow fences,4,34920000-2,en
34928400-2,Urban furniture,4,34920000-2,en
34928420-8,Road-danger lamps,4,34920000-2,en
34928430-1,Beacons,4,34920000-2,en
34928440-4,Bus-stop posts,4,34920000-2,en
34928450-7,Bollards,4,34920000-2,en
34928460-0,Road cones,4,34920000-2,en
34928470-3,Signage,4,34920000-2,en
34928471-0,Sign materials,4,34920000-2,en
34928472-7,Sign posts,4,34920000-2,en
34928480-6,Waste and rubbish containers and bins,4,34920000-2,en
34928500-3,Street-lighting equipment,4,34920000-2,en
34928510-6,Street-lighting columns,4,34920000-2,en
34928520-9,Lampposts,4,34920000-2,en
34928530-2,Street lamps,4,34920000-2,en
